PC,Region,Feature,Corr,Pval,region_vis_prob
PC_3,7Networks_LH_Default_PFC_4,a,-0.1624123996043109,0.9795915085362832,0.4
PC_3,7Networks_LH_Default_PFC_4,v,0.5115722730249628,3.614090600701932e-15,0.25
PC_3,7Networks_LH_Default_PFC_4,va,-0.45257720848071337,0.9999999997712693,0.35
PC_3,7Networks_LH_Default_PFC_4,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_LH_Default_PFC_5,a,-0.1624123996043109,0.9795915085362832,0.4
PC_3,7Networks_LH_Default_PFC_5,v,0.5115722730249628,3.614090600701932e-15,0.25
PC_3,7Networks_LH_Default_PFC_5,va,-0.45257720848071337,0.9999999997712693,0.35
PC_3,7Networks_LH_Default_PFC_5,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_LH_Default_PFC_6,a,-0.16241239960431095,0.9795915085362833,0.4
PC_3,7Networks_LH_Default_PFC_6,v,0.5115722730249627,3.614090600701932e-15,0.25
PC_3,7Networks_LH_Default_PFC_6,va,-0.45257720848071337,0.9999999997712693,0.35
PC_3,7Networks_LH_Default_PFC_6,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_LH_Default_PFC_7,a,-0.16241239960431086,0.9795915085362832,0.4
PC_3,7Networks_LH_Default_PFC_7,v,0.5115722730249628,3.614090600701932e-15,0.25
PC_3,7Networks_LH_Default_PFC_7,va,-0.45257720848071337,0.9999999997712693,0.35
PC_3,7Networks_LH_Default_PFC_7,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_LH_Default_pCunPCC_1,a,-0.16241239960431092,0.9795915085362833,0.25
PC_3,7Networks_LH_Default_pCunPCC_1,v,0.5115722730249628,3.614090600701932e-15,0.35
PC_3,7Networks_LH_Default_pCunPCC_1,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_LH_Default_pCunPCC_1,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_LH_Default_pCunPCC_2,a,-0.16241239960431086,0.9795915085362832,0.25
PC_3,7Networks_LH_Default_pCunPCC_2,v,0.5115722730249627,3.614090600701932e-15,0.35
PC_3,7Networks_LH_Default_pCunPCC_2,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_LH_Default_pCunPCC_2,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_Vis_1,a,0.1624123996043109,0.0204084914637167,0.05
PC_3,7Networks_RH_Vis_1,v,-0.5115722730249627,0.9999999999999963,0.85
PC_3,7Networks_RH_Vis_1,va,0.45257720848071337,2.287306769171304e-10,0.1
PC_3,7Networks_RH_Vis_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Vis_2,a,-0.1624123996043109,0.9795915085362832,0.05
PC_3,7Networks_RH_Vis_2,v,0.5115722730249627,3.614090600701932e-15,0.85
PC_3,7Networks_RH_Vis_2,va,-0.45257720848071337,0.9999999997712693,0.1
PC_3,7Networks_RH_Vis_2,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_RH_Vis_3,a,0.1624123996043109,0.0204084914637167,0.05
PC_3,7Networks_RH_Vis_3,v,-0.5115722730249627,0.9999999999999963,0.85
PC_3,7Networks_RH_Vis_3,va,0.4525772084807133,2.287306769171304e-10,0.1
PC_3,7Networks_RH_Vis_3,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Vis_4,a,-0.16241239960431092,0.9795915085362833,0.05
PC_3,7Networks_RH_Vis_4,v,0.5115722730249627,3.614090600701932e-15,0.85
PC_3,7Networks_RH_Vis_4,va,-0.45257720848071337,0.9999999997712693,0.1
PC_3,7Networks_RH_Vis_4,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_Vis_5,a,0.1624123996043109,0.0204084914637167,0.05
PC_3,7Networks_RH_Vis_5,v,-0.5115722730249628,0.9999999999999963,0.85
PC_3,7Networks_RH_Vis_5,va,0.45257720848071337,2.287306769171304e-10,0.1
PC_3,7Networks_RH_Vis_5,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Vis_6,a,0.1624123996043109,0.0204084914637167,0.05
PC_3,7Networks_RH_Vis_6,v,-0.5115722730249627,0.9999999999999963,0.85
PC_3,7Networks_RH_Vis_6,va,0.45257720848071337,2.287306769171304e-10,0.1
PC_3,7Networks_RH_Vis_6,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Vis_7,a,0.1624123996043109,0.0204084914637167,0.05
PC_3,7Networks_RH_Vis_7,v,-0.5115722730249627,0.9999999999999963,0.85
PC_3,7Networks_RH_Vis_7,va,0.45257720848071337,2.287306769171304e-10,0.1
PC_3,7Networks_RH_Vis_7,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_Vis_8,a,0.1624123996043109,0.0204084914637167,0.05
PC_3,7Networks_RH_Vis_8,v,-0.5115722730249627,0.9999999999999963,0.85
PC_3,7Networks_RH_Vis_8,va,0.45257720848071337,2.287306769171304e-10,0.1
PC_3,7Networks_RH_Vis_8,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_SomMot_1,a,0.16241239960431086,0.02040849146371686,0.35
PC_3,7Networks_RH_SomMot_1,v,-0.5115722730249628,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_1,va,0.45257720848071337,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SomMot_2,a,0.16241239960431092,0.0204084914637167,0.35
PC_3,7Networks_RH_SomMot_2,v,-0.5115722730249627,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_2,va,0.45257720848071337,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_2,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SomMot_3,a,0.16241239960431086,0.02040849146371686,0.35
PC_3,7Networks_RH_SomMot_3,v,-0.5115722730249627,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_3,va,0.45257720848071337,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_3,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SomMot_4,a,0.16241239960431086,0.02040849146371686,0.35
PC_3,7Networks_RH_SomMot_4,v,-0.5115722730249627,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_4,va,0.4525772084807134,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_4,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_SomMot_5,a,0.1624123996043109,0.0204084914637167,0.35
PC_3,7Networks_RH_SomMot_5,v,-0.5115722730249627,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_5,va,0.4525772084807133,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_5,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_SomMot_6,a,0.16241239960431092,0.0204084914637167,0.35
PC_3,7Networks_RH_SomMot_6,v,-0.5115722730249628,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_6,va,0.45257720848071337,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_6,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SomMot_7,a,0.16241239960431092,0.0204084914637167,0.35
PC_3,7Networks_RH_SomMot_7,v,-0.5115722730249628,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_7,va,0.4525772084807133,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_7,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SomMot_8,a,0.16241239960431086,0.02040849146371686,0.35
PC_3,7Networks_RH_SomMot_8,v,-0.5115722730249628,0.9999999999999963,0.15
PC_3,7Networks_RH_SomMot_8,va,0.4525772084807133,2.287306769171304e-10,0.5
PC_3,7Networks_RH_SomMot_8,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_DorsAttn_Post_1,a,0.1624123996043109,0.0204084914637167,0.15
PC_3,7Networks_RH_DorsAttn_Post_1,v,-0.5115722730249627,0.9999999999999963,0.45
PC_3,7Networks_RH_DorsAttn_Post_1,va,0.45257720848071337,2.287306769171304e-10,0.4
PC_3,7Networks_RH_DorsAttn_Post_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_DorsAttn_Post_2,a,0.1624123996043109,0.0204084914637167,0.15
PC_3,7Networks_RH_DorsAttn_Post_2,v,-0.5115722730249627,0.9999999999999963,0.45
PC_3,7Networks_RH_DorsAttn_Post_2,va,0.45257720848071337,2.287306769171304e-10,0.4
PC_3,7Networks_RH_DorsAttn_Post_2,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_DorsAttn_Post_3,a,-0.1624123996043109,0.9795915085362832,0.15
PC_3,7Networks_RH_DorsAttn_Post_3,v,0.5115722730249627,3.614090600701932e-15,0.45
PC_3,7Networks_RH_DorsAttn_Post_3,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_DorsAttn_Post_3,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_DorsAttn_Post_4,a,0.16241239960431086,0.02040849146371686,0.15
PC_3,7Networks_RH_DorsAttn_Post_4,v,-0.5115722730249627,0.9999999999999963,0.45
PC_3,7Networks_RH_DorsAttn_Post_4,va,0.45257720848071337,2.287306769171304e-10,0.4
PC_3,7Networks_RH_DorsAttn_Post_4,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_DorsAttn_Post_5,a,0.16241239960431086,0.02040849146371686,0.15
PC_3,7Networks_RH_DorsAttn_Post_5,v,-0.5115722730249626,0.9999999999999963,0.45
PC_3,7Networks_RH_DorsAttn_Post_5,va,0.45257720848071337,2.287306769171304e-10,0.4
PC_3,7Networks_RH_DorsAttn_Post_5,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_DorsAttn_PrCv_1,a,0.16241239960431095,0.0204084914637167,0.15
PC_3,7Networks_RH_DorsAttn_PrCv_1,v,-0.5115722730249627,0.9999999999999963,0.45
PC_3,7Networks_RH_DorsAttn_PrCv_1,va,0.4525772084807133,2.287306769171304e-10,0.4
PC_3,7Networks_RH_DorsAttn_PrCv_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_DorsAttn_FEF_1,a,0.1624123996043109,0.0204084914637167,0.15
PC_3,7Networks_RH_DorsAttn_FEF_1,v,-0.5115722730249627,0.9999999999999963,0.45
PC_3,7Networks_RH_DorsAttn_FEF_1,va,0.45257720848071337,2.287306769171304e-10,0.4
PC_3,7Networks_RH_DorsAttn_FEF_1,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_SalVentAttn_TempOccPar_1,a,0.16241239960431092,0.0204084914637167,0.18
PC_3,7Networks_RH_SalVentAttn_TempOccPar_1,v,-0.5115722730249627,0.9999999999999963,0.12
PC_3,7Networks_RH_SalVentAttn_TempOccPar_1,va,0.45257720848071337,2.287306769171304e-10,0.7
PC_3,7Networks_RH_SalVentAttn_TempOccPar_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SalVentAttn_TempOccPar_2,a,0.16241239960431092,0.0204084914637167,0.18
PC_3,7Networks_RH_SalVentAttn_TempOccPar_2,v,-0.5115722730249628,0.9999999999999963,0.12
PC_3,7Networks_RH_SalVentAttn_TempOccPar_2,va,0.45257720848071337,2.287306769171304e-10,0.7
PC_3,7Networks_RH_SalVentAttn_TempOccPar_2,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_SalVentAttn_FrOperIns_1,a,0.1624123996043109,0.0204084914637167,0.18
PC_3,7Networks_RH_SalVentAttn_FrOperIns_1,v,-0.5115722730249628,0.9999999999999963,0.12
PC_3,7Networks_RH_SalVentAttn_FrOperIns_1,va,0.45257720848071337,2.287306769171304e-10,0.7
PC_3,7Networks_RH_SalVentAttn_FrOperIns_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SalVentAttn_Med_1,a,0.16241239960431086,0.02040849146371686,0.18
PC_3,7Networks_RH_SalVentAttn_Med_1,v,-0.5115722730249627,0.9999999999999963,0.12
PC_3,7Networks_RH_SalVentAttn_Med_1,va,0.45257720848071337,2.287306769171304e-10,0.7
PC_3,7Networks_RH_SalVentAttn_Med_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_SalVentAttn_Med_2,a,0.1624123996043109,0.0204084914637167,0.18
PC_3,7Networks_RH_SalVentAttn_Med_2,v,-0.5115722730249628,0.9999999999999963,0.12
PC_3,7Networks_RH_SalVentAttn_Med_2,va,0.45257720848071337,2.287306769171304e-10,0.7
PC_3,7Networks_RH_SalVentAttn_Med_2,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Limbic_OFC_1,a,0.16241239960431098,0.0204084914637167,0.3
PC_3,7Networks_RH_Limbic_OFC_1,v,-0.5115722730249628,0.9999999999999963,0.15
PC_3,7Networks_RH_Limbic_OFC_1,va,0.45257720848071337,2.287306769171304e-10,0.55
PC_3,7Networks_RH_Limbic_OFC_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Limbic_TempPole_1,a,0.16241239960431092,0.0204084914637167,0.3
PC_3,7Networks_RH_Limbic_TempPole_1,v,-0.5115722730249628,0.9999999999999963,0.15
PC_3,7Networks_RH_Limbic_TempPole_1,va,0.45257720848071337,2.287306769171304e-10,0.55
PC_3,7Networks_RH_Limbic_TempPole_1,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Cont_Par_1,a,-0.16241239960431086,0.9795915085362832,0.3
PC_3,7Networks_RH_Cont_Par_1,v,0.5115722730249626,3.614090600702046e-15,0.3
PC_3,7Networks_RH_Cont_Par_1,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_Par_1,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_Par_2,a,-0.16241239960431098,0.9795915085362833,0.3
PC_3,7Networks_RH_Cont_Par_2,v,0.5115722730249627,3.614090600701932e-15,0.3
PC_3,7Networks_RH_Cont_Par_2,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_Par_2,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_PFCl_1,a,-0.16241239960431095,0.9795915085362833,0.3
PC_3,7Networks_RH_Cont_PFCl_1,v,0.5115722730249628,3.614090600701932e-15,0.3
PC_3,7Networks_RH_Cont_PFCl_1,va,-0.45257720848071326,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_PFCl_1,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_PFCl_2,a,-0.16241239960431095,0.9795915085362833,0.3
PC_3,7Networks_RH_Cont_PFCl_2,v,0.5115722730249627,3.614090600701932e-15,0.3
PC_3,7Networks_RH_Cont_PFCl_2,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_PFCl_2,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_PFCl_3,a,-0.16241239960431095,0.9795915085362833,0.3
PC_3,7Networks_RH_Cont_PFCl_3,v,0.5115722730249628,3.614090600701932e-15,0.3
PC_3,7Networks_RH_Cont_PFCl_3,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_PFCl_3,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_PFCl_4,a,-0.16241239960431092,0.9795915085362833,0.3
PC_3,7Networks_RH_Cont_PFCl_4,v,0.5115722730249626,3.614090600702046e-15,0.3
PC_3,7Networks_RH_Cont_PFCl_4,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_PFCl_4,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_Cing_1,a,-0.1624123996043109,0.9795915085362832,0.3
PC_3,7Networks_RH_Cont_Cing_1,v,0.5115722730249628,3.614090600701932e-15,0.3
PC_3,7Networks_RH_Cont_Cing_1,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_Cing_1,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_PFCmp_1,a,-0.1624123996043109,0.9795915085362832,0.3
PC_3,7Networks_RH_Cont_PFCmp_1,v,0.5115722730249627,3.614090600701932e-15,0.3
PC_3,7Networks_RH_Cont_PFCmp_1,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Cont_PFCmp_1,x,-0.5056698618915794,0.9999991427030704,0.5
PC_3,7Networks_RH_Cont_pCun_1,a,0.16241239960431095,0.0204084914637167,0.3
PC_3,7Networks_RH_Cont_pCun_1,v,-0.5115722730249627,0.9999999999999963,0.3
PC_3,7Networks_RH_Cont_pCun_1,va,0.4525772084807133,2.287306769171304e-10,0.4
PC_3,7Networks_RH_Cont_pCun_1,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_Default_Par_1,a,-0.1624123996043109,0.9795915085362832,0.25
PC_3,7Networks_RH_Default_Par_1,v,0.5115722730249627,3.614090600701932e-15,0.25
PC_3,7Networks_RH_Default_Par_1,va,-0.4525772084807133,0.9999999997712693,0.5
PC_3,7Networks_RH_Default_Par_1,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_Default_Temp_1,a,-0.1624123996043109,0.9795915085362832,0.3
PC_3,7Networks_RH_Default_Temp_1,v,0.5115722730249627,3.614090600701932e-15,0.2
PC_3,7Networks_RH_Default_Temp_1,va,-0.4525772084807133,0.9999999997712693,0.5
PC_3,7Networks_RH_Default_Temp_1,x,-0.5056698618915795,0.9999991427030704,0.5
PC_3,7Networks_RH_Default_Temp_2,a,0.16241239960431095,0.0204084914637167,0.3
PC_3,7Networks_RH_Default_Temp_2,v,-0.5115722730249627,0.9999999999999963,0.2
PC_3,7Networks_RH_Default_Temp_2,va,0.45257720848071337,2.287306769171304e-10,0.5
PC_3,7Networks_RH_Default_Temp_2,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Default_Temp_3,a,0.1624123996043109,0.0204084914637167,0.3
PC_3,7Networks_RH_Default_Temp_3,v,-0.5115722730249628,0.9999999999999963,0.2
PC_3,7Networks_RH_Default_Temp_3,va,0.4525772084807133,2.287306769171304e-10,0.5
PC_3,7Networks_RH_Default_Temp_3,x,0.5056698618915795,8.572969295853543e-07,0.5
PC_3,7Networks_RH_Default_PFCv_1,a,-0.1624123996043109,0.9795915085362832,0.0
PC_3,7Networks_RH_Default_PFCv_1,v,0.5115722730249627,3.614090600701932e-15,0.0
PC_3,7Networks_RH_Default_PFCv_1,va,-0.45257720848071337,0.9999999997712693,0.0
PC_3,7Networks_RH_Default_PFCv_1,x,-0.5056698618915794,0.9999991427030704,0.0
PC_3,7Networks_RH_Default_PFCv_2,a,0.16241239960431086,0.02040849146371686,0.0
PC_3,7Networks_RH_Default_PFCv_2,v,-0.5115722730249628,0.9999999999999963,0.0
PC_3,7Networks_RH_Default_PFCv_2,va,0.45257720848071337,2.287306769171304e-10,0.0
PC_3,7Networks_RH_Default_PFCv_2,x,0.5056698618915795,8.572969295853543e-07,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_1,a,-0.16241239960431095,0.9795915085362833,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_1,v,0.5115722730249626,3.614090600702046e-15,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_1,va,-0.45257720848071337,0.9999999997712693,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_1,x,-0.5056698618915794,0.9999991427030704,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_2,a,-0.16241239960431086,0.9795915085362832,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_2,v,0.5115722730249627,3.614090600701932e-15,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_2,va,-0.4525772084807133,0.9999999997712693,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_2,x,-0.5056698618915794,0.9999991427030704,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_3,a,-0.16241239960431086,0.9795915085362832,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_3,v,0.5115722730249628,3.614090600701932e-15,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_3,va,-0.45257720848071337,0.9999999997712693,0.0
PC_3,7Networks_RH_Default_PFCdPFCm_3,x,-0.5056698618915795,0.9999991427030704,0.0
PC_3,7Networks_RH_Default_pCunPCC_1,a,0.16241239960431086,0.02040849146371686,0.25
PC_3,7Networks_RH_Default_pCunPCC_1,v,-0.5115722730249627,0.9999999999999963,0.35
PC_3,7Networks_RH_Default_pCunPCC_1,va,0.45257720848071337,2.287306769171304e-10,0.4
PC_3,7Networks_RH_Default_pCunPCC_1,x,0.5056698618915794,8.57296929585365e-07,0.5
PC_3,7Networks_RH_Default_pCunPCC_2,a,-0.16241239960431095,0.9795915085362833,0.25
PC_3,7Networks_RH_Default_pCunPCC_2,v,0.5115722730249627,3.614090600701932e-15,0.35
PC_3,7Networks_RH_Default_pCunPCC_2,va,-0.45257720848071337,0.9999999997712693,0.4
PC_3,7Networks_RH_Default_pCunPCC_2,x,-0.5056698618915795,0.9999991427030704,0.5
PC_4,7Networks_LH_Vis_1,a,0.15057455165053246,0.029078814447460827,0.05
PC_4,7Networks_LH_Vis_1,v,-0.34921430859163893,0.9999998244718225,0.85
PC_4,7Networks_LH_Vis_1,va,0.20149919467681587,0.004017310798230405,0.1
PC_4,7Networks_LH_Vis_1,x,-0.28131810135736557,0.9942619697882644,0.5
PC_4,7Networks_LH_Vis_2,a,-0.15057455165053246,0.9709211855525393,0.05
PC_4,7Networks_LH_Vis_2,v,0.34921430859163893,1.755281775804846e-07,0.85
PC_4,7Networks_LH_Vis_2,va,-0.2014991946768159,0.9959826892017696,0.1
PC_4,7Networks_LH_Vis_2,x,0.28131810135736557,0.005738030211735627,0.5
PC_4,7Networks_LH_Vis_3,a,-0.15057455165053246,0.9709211855525393,0.05
PC_4,7Networks_LH_Vis_3,v,0.3492143085916388,1.755281775804846e-07,0.85
PC_4,7Networks_LH_Vis_3,va,-0.20149919467681587,0.9959826892017696,0.1
PC_4,7Networks_LH_Vis_3,x,0.28131810135736557,0.005738030211735627,0.5
PC_4,7Networks_LH_Vis_4,a,0.15057455165053246,0.029078814447460827,0.05
PC_4,7Networks_LH_Vis_4,v,-0.34921430859163893,0.9999998244718225,0.85
PC_4,7Networks_LH_Vis_4,va,0.2014991946768159,0.004017310798230405,0.1
PC_4,7Networks_LH_Vis_4,x,-0.28131810135736557,0.9942619697882644,0.5
PC_4,7Networks_LH_Vis_5,a,-0.15057455165053252,0.9709211855525391,0.05
PC_4,7Networks_LH_Vis_5,v,0.3492143085916389,1.755281775804846e-07,0.85
PC_4,7Networks_LH_Vis_5,va,-0.2014991946768159,0.9959826892017696,0.1
PC_4,7Networks_LH_Vis_5,x,0.28131810135736557,0.005738030211735627,0.5
PC_4,7Networks_LH_Vis_6,a,-0.15057455165053243,0.9709211855525393,0.05
PC_4,7Networks_LH_Vis_6,v,0.349214308591639,1.7552817758048128e-07,0.85
PC_4,7Networks_LH_Vis_6,va,-0.20149919467681587,0.9959826892017696,0.1
PC_4,7Networks_LH_Vis_6,x,0.28131810135736557,0.005738030211735627,0.5
PC_4,7Networks_LH_Vis_7,a,-0.15057455165053246,0.9709211855525393,0.05
PC_4,7Networks_LH_Vis_7,v,0.34921430859163893,1.755281775804846e-07,0.85
PC_4,7Networks_LH_Vis_7,va,-0.2014991946768159,0.9959826892017696,0.1
PC_4,7Networks_LH_Vis_7,x,0.28131810135736557,0.005738030211735627,0.5
PC_4,7Networks_LH_Vis_8,a,-0.1505745516505325,0.9709211855525393,0.05
PC_4,7Networks_LH_Vis_8,v,0.34921430859163893,1.755281775804846e-07,0.85
PC_4,7Networks_LH_Vis_8,va,-0.20149919467681593,0.9959826892017696,0.1
PC_4,7Networks_LH_Vis_8,x,0.28131810135736557,0.005738030211735627,0.5
PC_4,7Networks_LH_Vis_9,a,-0.15057455165053235,0.970921185552539,0.05
PC_4,7Networks_LH_Vis_9,v,0.34921430859163893,1.755281775804846e-07,0.85
PC_4,7Networks_LH_Vis_9,va,-0.20149919467681593,0.9959826892017696,0.1
PC_4,7Networks_LH_Vis_9,x,0.28131810135736557,0.005738030211735627,0.5
PC_4,7Networks_LH_SomMot_1,a,0.15057455165053246,0.029078814447460827,0.35
PC_4,7Networks_LH_SomMot_1,v,-0.34921430859163893,0.9999998244718225,0.15
PC_4,7Networks_LH_SomMot_1,va,0.20149919467681587,0.004017310798230405,0.5
PC_4,7Networks_LH_SomMot_1,x,-0.28131810135736557,0.9942619697882644,0.5
PC_4,7Networks_LH_SomMot_2,a,0.1505745516505324,0.02907881444746096,0.35
PC_4,7Networks_LH_SomMot_2,v,-0.3492143085916388,0.9999998244718225,0.15
PC_4,7Networks_LH_SomMot_2,va,0.20149919467681593,0.004017310798230405,0.5
PC_4,7Networks_LH_SomMot_2,x,-0.28131810135736557,0.9942619697882644,0.5
PC_4,7Networks_LH_SomMot_3,a,0.15057455165053246,0.029078814447460827,0.35
PC_4,7Networks_LH_SomMot_3,v,-0.34921430859163893,0.9999998244718225,0.15
PC_4,7Networks_LH_SomMot_3,va,0.20149919467681593,0.004017310798230405,0.5
PC_4,7Networks_LH_SomMot_3,x,-0.2813181013573657,0.9942619697882643,0.5
PC_4,7Networks_LH_SomMot_4,a,0.15057455165053252,0.029078814447460827,0.35
PC_4,7Networks_LH_SomMot_4,v,-0.34921430859163893,0.9999998244718225,0.15
PC_4,7Networks_LH_SomMot_4,va,0.20149919467681593,0.004017310798230405,0.5
PC_4,7Networks_LH_SomMot_4,x,-0.28131810135736557,0.9942619697882644,0.5
PC_4,7Networks_LH_SomMot_5,a,0.15057455165053246,0.029078814447460827,0.35
PC_4,7Networks_LH_SomMot_5,v,-0.34921430859163893,0.9999998244718225,0.15
PC_4,7Networks_LH_SomMot_5,va,0.2014991946768159,0.004017310798230405,0.5
PC_4,7Networks_LH_SomMot_5,x,-0.28131810135736557,0.9942619697882644,0.5
PC_4,7Networks_LH_SomMot_6,a,-0.15057455165053246,0.9709211855525393,0.35
PC_4,7Networks_LH_SomMot_6,v,0.34921430859163893,1.755281775804846e-07,0.15
PC_4,7Networks_LH_SomMot_6,va,-0.20149919467681593,0.9959826892017696,0.5
PC_4,7Networks_LH_SomMot_6,x,0.2813181013573655,0.005738030211735627,0.5
PC_4,7Networks_LH_DorsAttn_Post_1,a,0.15057455165053246,0.029078814447460827,0.15
PC_4,7Networks_LH_DorsAttn_Post_1,v,-0.34921430859163893,0.9999998244718225,0.45
PC_4,7Networks_LH_DorsAttn_Post_1,va,0.20149919467681587,0.004017310798230405,0.4
PC_4,7Networks_LH_DorsAttn_Post_1,x,-0.28131810135736557,0.9942619697882644,0.5
PC_4,7Networks_LH_DorsAttn_Post_2,a,0.15057455165053252,0.029078814447460827,0.15
PC_4,7Networks_LH_DorsAttn_Post_2,v,-0.34921430859163893,0.9999998244718225,0.45
PC_4,7Networks_LH_DorsAttn_Post_2,va,0.20149919467681593,0.004017310798230405,0.4
PC_4,7Networks_LH_DorsAttn_Post_2,x,-0.2813181013573655,0.9942619697882644,0.5
PC_4,7Networks_LH_DorsAttn_Post_3,a,0.15057455165053246,0.029078814447460827,0.15
